word,sentiment,weight,freq_corpus
nephew,positive,1.56,174
nephrologist,positive,0.5,0
nerve,negative,1.579,191
nervous,negative,1.692,333
nest,positive,2.002,1507
network,positive,1.607,219
neurological,negative,1.537,156
neutralising,positive,1.482,119
neutralizing,positive,1.525,147
new,positive,2.609,29038
newly,positive,1.586,198
news,positive,2.374,9254
newspaper,positive,1.584,196
newspapers,positive,1.472,113
nightingale,positive,1.779,508
nightmare,negative,1.741,423
nobel,positive,1.486,121
nobody,negative,2.085,2266
nodes,negative,1.541,159
noise,negative,1.563,177
non,negative,2.357,8506
noncovid,negative,1.536,155
none,negative,2.088,2298
nonsense,negative,2.074,2144
noone,negative,1.754,451
nope,negative,1.877,822
normal,positive,2.204,4032
normality,positive,1.715,372
normally,positive,1.829,650
note,ambiguous,1.972,1305
notes,ambiguous,1.649,270
nothing,negative,2.356,8478
notice,negative,1.864,769
noticed,negative,1.799,560
novaccinepassports,negative,1.512,138
novavax,ambiguous,1.931,1065
novax,negative,1.394,77
nowhere,negative,1.82,620
nuance,positive,1.439,96
nuanced,positive,1.43,92
numerous,ambiguous,1.741,422
nuremberg,negative,1.669,297
nurse,positive,2.02,1646
nurses,positive,1.977,1338
nursing,positive,1.701,348
nut,negative,1.613,226
nuts,negative,1.687,324
nutters,negative,1.603,215
obese,negative,1.686,322
obesity,negative,1.63,246
object,negative,1.556,171
objective,positive,1.38,72
obsen,negative,0.5,0
observation,positive,1.539,157
observed,positive,1.556,171
obsessed,negative,1.674,304
obsession,negative,1.583,195
obtained,positive,1.404,81
obvious,ambiguous,1.927,1046
obviously,ambiguous,2.071,2113
occur,negative,1.687,325
occurred,negative,1.638,255
occurrence,negative,1.344,60
occurring,negative,1.443,98
occurs,negative,1.482,119
odd,negative,1.88,833
odds,negative,1.74,420
offer,positive,2.078,2185
offered,positive,2.075,2154
offering,positive,1.962,1244
offers,positive,1.817,612
officer,ambiguous,1.711,364
officers,ambiguous,1.635,251
official,positive,1.954,1192
officially,positive,1.74,421
officials,positive,1.819,617
omg,negative,1.745,430
omicron,negative,2.591,26640
omicrons,negative,1.553,168
omicronvariant,negative,1.861,758
omikron,negative,1.685,321
open,positive,2.308,6698
opened,positive,1.786,527
opening,positive,1.922,1022
openly,positive,1.622,236
opens,positive,1.614,227
operating,positive,1.663,288
operation,positive,1.689,328
operations,positive,1.618,232
opponents,negative,1.546,163
opportunities,positive,1.67,299
opportunity,positive,1.869,790
oppose,negative,1.733,407
opposed,negative,1.819,617
opposing,negative,1.599,211
opposite,negative,1.836,672
opposition,negative,1.792,543
optimism,positive,1.557,172
optimistic,positive,1.652,273
order,positive,2.056,1965
ordered,positive,1.75,441
orders,positive,1.723,387
ordinary,ambiguous,1.566,179
organ,negative,1.51,136
organisation,positive,1.677,309
organised,positive,1.704,353
organs,negative,1.549,165
original,positive,1.992,1435
originally,ambiguous,1.673,303
otherwise,ambiguous,2.042,1834
outbreak,negative,1.915,986
outbreaks,negative,1.717,376
outcomes,positive,0.5,0
outweigh,positive,1.567,180
outweighs,positive,1.402,80
overcome,positive,1.527,148
overrun,negative,1.517,141
overweight,negative,1.55,166
overwhelm,negative,1.593,205
overwhelmed,negative,1.863,768
overwhelming,negative,1.739,419
owned,negative,1.555,170
owner,negative,1.605,217
owners,negative,1.601,213
owns,negative,1.592,204
oxford,positive,1.907,948
oxfordastrazeneca,ambiguous,1.514,139
oxygen,positive,1.643,261
paid,negative,2.036,1779
pain,negative,2.023,1669
painful,negative,1.724,388
painkillers,positive,1.482,119
pains,negative,1.679,312
pal,positive,1.765,475
palpitations,negative,1.419,87
pals,positive,1.571,184
pandemic,negative,2.377,9386
pandemics,negative,1.625,240
panic,negative,1.871,797
panicking,negative,1.556,171
papers,positive,1.856,741
paracetamol,positive,1.875,811
paranoid,negative,1.564,178
parent,positive,1.634,250
parents,positive,2.028,1711
part,negative,2.259,5274
partial,negative,1.596,208
partially,negative,1.609,222
participants,positive,1.511,137
participate,positive,1.527,148
particle,negative,1.8,564
particles,negative,1.576,188
parties,positive,2.056,1966
partly,negative,1.637,254
partner,positive,1.88,833
partners,positive,1.647,267
partnership,positive,1.508,135
parts,negative,1.824,633
party,positive,2.212,4211
partygate,negative,1.414,85
partying,positive,1.655,277
partys,positive,1.459,106
pass,negative,2.42,11570
passed,negative,1.94,1113
passes,negative,2.027,1705
passing,negative,1.875,811
passport,negative,2.184,3665
passports,negative,2.358,8579
passsanitaire,negative,1.633,249
passvaccinal,negative,1.778,505
past,negative,2.154,3171
patent,negative,1.767,479
patented,negative,1.333,57
patents,negative,1.764,472
pathetic,negative,1.798,559
pathogen,negative,1.502,131
patience,positive,1.588,200
patient,negative,1.99,1426
patients,negative,2.283,5938
paxlovid,positive,1.748,437
pay,negative,2.147,3060
paying,negative,1.898,907
payment,negative,1.544,161
pays,negative,1.864,771
pcr,positive,2.224,4451
pcrs,positive,1.586,198
peace,positive,1.776,501
peaceful,positive,1.618,231
peak,negative,1.865,774
peaked,negative,1.562,176
peddling,negative,1.561,175
pending,negative,1.544,161
perfect,positive,1.927,1048
perfectly,positive,1.848,712
performance,positive,1.714,371
pericarditis,negative,1.618,232
period,ambiguous,2.11,2552
periods,ambiguous,1.661,286
permanent,ambiguous,1.792,543
permanently,ambiguous,1.674,304
personality,positive,1.494,126
perspective,positive,1.663,288
persuade,negative,1.676,308
persuaded,negative,1.421,88
petition,negative,1.866,777
pfizer,ambiguous,2.632,32481
pfizerbiontech,ambiguous,1.778,507
pfizergate,negative,1.419,87
pfizermoderna,ambiguous,1.567,180
pharma,negative,2.106,2510
pharmaceutical,negative,1.827,643
pharmaceuticals,negative,1.549,165
pharmacies,positive,1.766,477
pharmacist,positive,1.677,309
pharmacists,positive,1.535,154
pharmacy,positive,1.95,1169
pharmas,negative,1.439,96
phase,ambiguous,1.905,940
phd,positive,1.588,200
physical,ambiguous,1.736,412
physically,ambiguous,1.666,292
physicians,positive,1.389,75
pick,positive,1.855,736
picked,positive,1.726,392
picking,positive,1.666,292
piece,negative,1.871,795
piers,ambiguous,1.899,912
pig,negative,1.56,174
pigs,negative,1.56,174
pill,positive,2.063,2035
pills,positive,1.795,549
piss,negative,1.83,652
pissed,negative,1.712,367
pity,negative,1.58,192
placebo,negative,1.668,295
placed,positive,1.692,332
places,positive,2.023,1675
plague,negative,1.741,422
plan,negative,2.144,3016
planet,positive,1.819,618
planned,ambiguous,1.87,793
planning,ambiguous,1.879,828
plans,ambiguous,2.079,2193
plausible,ambiguous,1.521,144
play,negative,2.131,2829
played,negative,1.946,1150
player,negative,1.862,763
players,negative,2.222,4413
playing,negative,2.035,1772
plays,negative,1.609,222
plea,negative,1.507,134
pleased,positive,1.727,395
pleasure,positive,1.524,146
plus,positive,2.342,7929
pneumonia,negative,1.774,496
pointed,negative,1.625,240
pointing,negative,1.888,866
pointless,negative,1.915,985
poison,negative,1.827,643
police,negative,2.115,2618
policies,negative,1.825,637
policy,negative,2.07,2103
polio,negative,2.051,1915
polite,positive,1.657,280
political,negative,2.046,1872
politically,negative,1.618,231
politician,negative,1.634,250
politicians,negative,1.981,1363
politics,negative,1.922,1023
pollution,negative,1.441,97
poor,negative,2.094,2366
poorer,negative,1.774,495
poorly,negative,1.888,866
pop,positive,1.96,1228
popped,positive,1.479,117
popping,positive,1.502,131
popular,positive,1.674,305
popup,positive,1.72,382
positive,negative,2.345,8025
positives,negative,1.655,278
positivity,negative,1.63,245
possibility,positive,1.792,541
possible,positive,2.202,3998
possibly,positive,1.979,1351
postpone,negative,1.629,244
postponed,negative,1.886,857
potential,ambiguous,1.982,1368
potentially,ambiguous,1.917,997
pouting,negative,1.463,108
poverty,negative,1.666,292
power,negative,2.002,1508
powerful,negative,1.72,381
powers,negative,1.685,321
pox,negative,1.719,380
practical,positive,1.517,141
practice,positive,1.892,883
practices,positive,1.606,218
praise,negative,1.613,226
pray,negative,1.712,367
praying,negative,1.649,270
preaching,negative,1.486,121
precautions,negative,1.831,654
precious,positive,1.548,164
precisely,positive,1.607,219
predict,negative,1.639,257
predictable,negative,1.544,161
predicted,negative,1.685,321
prediction,ambiguous,1.554,169
predictions,negative,1.685,321
prefer,positive,1.83,651
preferred,positive,1.524,146
pregnancy,positive,1.774,497
pregnant,positive,2.01,1573
prepare,positive,1.734,409
prepared,positive,1.838,678
preparing,positive,1.639,257
preprint,positive,1.441,97
prescribed,positive,1.52,143
present,positive,2.038,1796
presented,positive,1.678,311
presenter,positive,1.534,153
presenting,positive,1.549,165
presents,positive,1.683,318
press,positive,1.897,904
pressure,negative,2.011,1576
presumably,negative,1.723,386
presume,negative,1.581,193
pretend,negative,1.701,348
pretending,negative,1.687,325
prevalence,negative,1.541,159
prevalent,negative,1.559,173
prevent,positive,2.2,3962
preventable,positive,1.56,174
preventative,positive,1.479,117
prevented,positive,1.751,443
preventing,positive,1.918,1000
prevention,positive,1.747,435
prevents,positive,1.801,566
price,negative,1.889,871
prices,negative,1.705,355
prick,negative,2.343,7962
pricks,negative,1.604,216
primarily,positive,1.634,250
primary,ambiguous,2.009,1561
principle,positive,1.63,246
principles,positive,1.539,157
prior,positive,1.991,1433
priorities,positive,1.531,151
prioritise,positive,1.584,196
prioritised,positive,1.578,190
prioritising,positive,1.515,140
priority,positive,1.867,782
prison,negative,1.717,375
private,positive,1.928,1054
privilege,negative,1.58,192
privileged,negative,1.572,185
pro,positive,2.177,3538
probability,negative,1.624,238
probably,negative,2.271,5590
problem,negative,2.239,4789
problems,negative,2.096,2392
probs,negative,1.616,229
process,positive,1.931,1069
processes,positive,1.451,102
procurement,positive,1.583,195
produce,positive,1.913,979
produced,positive,1.81,592
produces,positive,1.685,321
producing,positive,1.652,273
product,positive,1.791,538
production,positive,1.834,665
productive,positive,1.419,87
products,positive,1.723,387
profession,positive,1.596,208
professional,positive,1.798,557
professionals,positive,1.795,551
professor,negative,1.816,608
profits,negative,1.807,584
progress,ambiguous,1.713,368
project,positive,1.786,525
projects,positive,1.534,153
prolong,negative,1.652,273
prolonging,negative,1.511,137
promise,ambiguous,1.734,409
promised,ambiguous,1.749,439
promises,ambiguous,1.566,179
promising,ambiguous,1.59,202
promote,ambiguous,1.823,630
promoted,ambiguous,1.621,235
promoting,ambiguous,1.83,651
proof,positive,2.165,3334
propaganda,negative,1.993,1445
proper,positive,1.959,1225
properly,positive,1.907,949
property,positive,1.668,296
proportion,positive,1.819,617
proposal,positive,1.47,112
prospect,positive,1.548,164
protect,positive,2.359,8600
protected,positive,2.064,2041
protecting,positive,1.97,1291
protection,positive,2.329,7438
protections,positive,1.595,207
protective,positive,1.548,164
protects,positive,1.897,905
protein,ambiguous,1.952,1183
proteins,ambiguous,1.76,463
protest,negative,2.06,2004
protesters,negative,1.894,891
protesting,negative,1.759,461
protestors,negative,1.635,251
protests,negative,1.88,834
protocol,positive,1.691,331
protocols,positive,1.725,391
proud,positive,1.925,1036
provaccine,positive,1.457,105
provax,positive,1.635,251
prove,positive,1.981,1361
proved,positive,1.738,417
proven,positive,1.972,1303
proves,positive,1.791,538
provide,positive,2.063,2033
provided,positive,1.868,785
providers,positive,1.499,129
provides,positive,1.836,670
providing,positive,1.83,651
proving,positive,1.723,387
pseudo,negative,1.502,131
pub,positive,1.934,1083
published,positive,1.88,834
pubs,positive,1.955,1203
pull,negative,1.702,349
pulled,negative,1.668,296
punch,negative,1.515,140
punish,negative,1.531,151
punished,negative,1.613,226
punishment,negative,1.545,162
pure,positive,1.832,660
purely,positive,1.704,353
push,negative,2.06,2004
pushed,negative,1.841,687
pushers,negative,1.428,91
pushes,negative,1.535,154
pushing,negative,2.058,1983
put,positive,2.317,7015
puts,positive,1.809,590
putting,positive,2.065,2057
qanon,negative,1.528,149
qr,negative,1.829,648
qualifications,positive,1.468,111
qualified,positive,1.7,345
qualify,positive,1.546,163
quality,positive,1.789,533
quarantine,negative,1.898,911
queen,positive,1.694,335
queens,positive,1.566,179
question,negative,2.219,4340
questionable,negative,1.548,164
questioned,negative,1.572,185
questioning,negative,1.769,485
questions,negative,2.044,1852
queue,negative,1.988,1409
queues,negative,1.826,641
queuing,negative,1.703,351
quick,positive,1.981,1365
quicker,positive,1.728,397
quickly,positive,1.995,1460
quiet,positive,1.835,668
quietly,positive,1.557,172
quit,negative,1.619,233
race,negative,1.829,650
racing,negative,1.5,130
racism,negative,1.588,200
racist,negative,1.704,353
rage,negative,1.597,209
raging,negative,1.602,214
rain,negative,1.584,196
raise,positive,1.72,382
raised,positive,1.659,283
raises,positive,1.613,226
raising,positive,1.64,258
rally,positive,1.738,416
rampant,negative,1.725,390
ran,negative,1.77,487
random,negative,1.807,582
rapid,positive,1.953,1186
rapidly,positive,1.766,477
rapies,negative,0.992,10
rare,positive,1.93,1060
rarely,positive,1.667,294
rash,negative,1.496,127
rat,negative,1.581,193
rate,ambiguous,2.284,5957
rates,ambiguous,2.223,4440
rational,positive,1.635,252
rationale,positive,1.426,90
rats,negative,1.536,155
reach,positive,1.873,803
reached,positive,1.756,455
react,negative,1.725,391
reacted,negative,1.577,189
reacting,negative,1.514,139
reaction,negative,2.092,2344
reactions,negative,2.005,1534
reactive,negative,1.583,195
ready,positive,2.058,1987
real,ambiguous,2.249,5036
realise,ambiguous,2.036,1780
realised,ambiguous,1.776,500
realising,ambiguous,1.564,178
reality,ambiguous,1.996,1469
realize,ambiguous,1.63,246
realworld,positive,1.397,78
realy,ambiguous,1.402,80
reason,positive,2.245,4931
reasonable,positive,1.815,605
reasoning,positive,1.589,201
reasons,positive,2.077,2181
reassuring,positive,1.564,178
rebel,negative,1.491,124
rebellion,negative,1.497,128
recall,positive,1.687,324
receive,positive,1.859,753
received,positive,2.131,2830
receives,positive,1.535,154
receiving,positive,1.903,930
recognise,positive,1.687,324
recognised,positive,1.617,230
recognition,positive,1.479,117
recognize,positive,1.434,94
recommend,positive,1.901,920
recommendation,positive,1.564,178
recommendations,positive,1.576,188
recommended,positive,1.864,770
recommending,positive,1.532,152
recommends,positive,1.618,232
record,positive,2.171,3437
recorded,positive,1.878,826
records,positive,1.908,954
recover,positive,1.832,657
recovered,positive,1.942,1128
recovering,positive,1.78,512
recovery,positive,1.98,1355
reduce,positive,2.183,3641
reduced,positive,1.979,1349
reduces,positive,2.016,1618
reducing,positive,1.925,1038
reduction,positive,1.814,604
refer,positive,1.59,202
reference,positive,1.625,240
referred,positive,1.521,144
referring,positive,1.762,468
reflect,positive,1.61,223
refusal,negative,1.626,241
refuse,negative,2.103,2467
refused,negative,1.987,1401
refusers,negative,1.51,136
refuses,negative,1.77,487
refusing,negative,1.993,1445
regard,negative,1.63,245
regarding,negative,1.94,1113
regardless,negative,2.021,1656
regards,ambiguous,1.704,353
regime,negative,1.63,245
register,positive,1.737,415
registered,positive,1.816,610
regret,negative,1.696,339
regulations,negative,1.705,354
regulator,negative,1.652,273
regulators,negative,1.466,110
regulatory,negative,1.499,129
reinfected,negative,1.468,111
reinfection,negative,1.628,243
reject,negative,1.554,169
rejected,negative,1.536,155
relate,positive,1.461,107
related,positive,2.051,1914
relating,positive,1.525,147
relation,positive,1.584,196
relationship,positive,1.65,271
relative,positive,1.657,280
relatives,positive,1.72,382
relax,positive,1.61,223
relaxing,positive,1.47,112
release,positive,1.908,955
released,positive,1.889,869
relevant,positive,1.809,588
reliable,positive,1.705,355
relief,positive,1.682,317
relies,positive,1.451,102
relieved,positive,1.597,209
religion,negative,1.665,291
religious,negative,1.718,378
reluctant,negative,1.567,180
rely,positive,1.764,472
relying,positive,1.63,245
remain,negative,1.946,1148
remained,negative,1.557,172
remaining,negative,1.649,270
remains,negative,1.822,626
remarkable,positive,1.549,165
remember,positive,2.188,3740
remembering,positive,1.527,148
remind,positive,1.723,386
reminded,positive,1.543,160
reminder,positive,1.845,701
reminding,positive,1.453,103
reminds,positive,1.564,178
remove,negative,1.827,643
removed,negative,1.811,594
removing,negative,1.564,178
reopen,positive,1.643,262
reopening,positive,1.55,166
repeat,ambiguous,1.817,611
repeated,ambiguous,1.621,235
repeatedly,ambiguous,1.649,269
repeating,ambiguous,1.613,226
replace,negative,1.647,267
replaced,negative,1.592,204
replies,positive,1.783,518
reply,positive,1.813,599
report,ambiguous,2.139,2940
reported,ambiguous,2.109,2544
reportedly,ambiguous,1.597,209
reporting,ambiguous,1.954,1197
reports,ambiguous,2.061,2017
represent,positive,1.56,174
representative,positive,1.276,43
request,ambiguous,1.759,461
require,ambiguous,1.943,1130
required,ambiguous,2.07,2106
requirement,ambiguous,1.759,460
requirements,ambiguous,1.765,475
requires,ambiguous,1.796,553
requiring,ambiguous,1.741,422
rescue,positive,1.536,155
research,positive,2.177,3542
researched,positive,1.56,174
researchers,positive,1.765,474
researching,positive,1.482,119
reset,negative,1.695,338
resign,negative,1.645,264
resist,negative,1.678,311
resistance,negative,1.76,464
resistant,negative,1.682,317
resource,positive,1.477,116
resources,positive,1.831,656
respect,positive,1.999,1485
respected,positive,1.607,219
respiratory,negative,1.797,555
respond,positive,1.724,389
responded,positive,1.54,158
responding,positive,1.581,193
response,positive,2.168,3384
responses,positive,1.793,545
responsibility,positive,1.892,882
responsible,positive,1.915,987
rest,ambiguous,2.191,3802
restaurant,positive,1.851,723
restaurants,positive,1.923,1029
restrict,negative,1.625,240
restricted,negative,1.686,322
restricting,negative,1.529,150
restriction,negative,1.734,408
restrictions,negative,2.397,10333
result,positive,2.099,2417
resulted,positive,1.582,194
resulting,positive,1.615,228
results,positive,2.055,1956
retired,positive,1.693,334
return,positive,1.99,1424
returned,positive,1.631,247
returning,positive,1.692,332
retweet,positive,1.724,389
reveal,negative,1.581,193
revealed,negative,1.713,369
reveals,negative,1.649,269
reverse,negative,1.563,177
review,positive,1.841,689
reviewed,positive,1.672,302
reviews,positive,1.475,115
revolt,negative,1.525,147
reward,positive,1.537,156
rich,positive,1.921,1018
richer,negative,1.561,175
rid,negative,1.859,751
riddled,negative,1.606,218
ridiculous,negative,1.985,1390
rife,negative,1.602,214
right,positive,2.477,15311
rightly,positive,1.608,220
rights,positive,1.996,1468
rightwing,negative,1.555,170
riot,negative,1.561,175
riots,negative,1.455,104
rip,negative,1.799,561
rise,positive,2.045,1864
rises,positive,1.567,180
rising,positive,1.968,1277
risk,negative,2.429,12075
riskbenefit,negative,1.443,98
risking,negative,1.71,363
risks,negative,2.025,1692
risky,negative,1.689,327
rna,ambiguous,1.771,490
robust,positive,1.72,382
rock,negative,1.675,306
rocket,negative,1.703,350
rotten,negative,1.55,166
rough,negative,1.992,1439
roughly,negative,1.649,270
roulette,negative,1.634,250
routine,ambiguous,1.687,325
routinely,ambiguous,1.474,114
royal,positive,1.758,458
rubbish,negative,1.898,911
rubella,negative,1.548,164
rude,negative,1.584,196
ruin,negative,1.713,368
ruined,negative,1.8,563
ruining,negative,1.673,303
rule,negative,2.012,1581
ruled,negative,1.596,208
rules,negative,2.258,5264
ruling,negative,1.566,179
rumours,negative,1.61,223
run,negative,2.115,2613
running,negative,2.078,2188
runny,negative,1.636,253
runs,negative,1.686,323
rush,negative,1.731,403
rushed,negative,1.748,437
rushing,negative,1.475,115
sacked,negative,1.726,393
sacrifice,negative,1.57,183
sad,negative,2.04,1813
sadly,negative,2.009,1565
safe,positive,2.358,8541
safely,positive,1.743,427
safer,positive,1.9,917
safest,positive,1.549,165
safety,positive,2.135,2887
sage,positive,1.971,1300
sake,positive,1.807,584
sale,positive,1.642,260
sales,positive,1.757,456
samaritans,positive,1.402,80
sanctions,negative,1.419,87
sandcastle,negative,1.407,82
sane,positive,1.635,251
sanitise,positive,1.389,75
santa,positive,1.807,582
sars,negative,1.861,759
sarscov,negative,1.932,1074
saturation,negative,1.372,69
save,positive,2.148,3079
saved,positive,1.991,1433
saves,positive,1.68,314
saving,positive,1.95,1171
scam,negative,1.758,459
scamdemic,negative,1.512,138
scandal,negative,1.545,162
scandale,negative,1.333,57
scare,negative,1.809,588
scared,negative,2.06,1999
scaremongering,negative,1.823,630
scares,negative,1.464,109
scaring,negative,1.474,114
scary,negative,1.861,757
scenario,negative,1.806,580
scenarios,ambiguous,1.622,236
sceptic,negative,1.612,225
sceptical,negative,1.612,225
scepticism,negative,1.521,144
sceptics,negative,1.623,237
schedule,positive,1.707,358
scheme,positive,1.805,578
school,positive,2.16,3254
schools,positive,2.104,2476
science,positive,2.27,5585
scientific,positive,2.013,1594
scientifically,positive,1.563,177
scientist,positive,1.937,1101
scientists,positive,2.17,3419
score,ambiguous,1.583,195
scream,negative,1.596,208
screaming,negative,1.711,365
screening,positive,1.484,120
screwed,negative,1.564,178
scum,negative,1.635,251
seasonal,ambiguous,1.7,346
seatbelt,positive,1.555,170
seatbelts,positive,1.521,144
second,positive,2.488,16115
secondary,negative,1.593,205
secret,negative,1.748,436
secure,positive,1.624,238
security,positive,1.824,634
segregation,negative,1.584,196
selected,positive,1.562,176
selection,positive,1.643,262
selective,negative,1.391,76
self,ambiguous,2.113,2596
selfish,negative,2.074,2139
selfishness,negative,1.579,191
selfisolate,negative,1.477,116
sensible,negative,1.942,1127
sensors,negative,1.307,50
sentiment,ambiguous,1.631,247
separate,negative,1.721,383
sequencing,negative,1.375,70
serious,negative,2.232,4640
seriously,negative,2.141,2970
serve,positive,1.707,357
served,positive,1.602,214
serves,positive,1.437,95
service,positive,2.115,2625
services,positive,1.998,1481
serving,positive,1.659,283
serynge,negative,0.5,0
sets,positive,1.661,285
severe,negative,2.202,3997
severely,negative,1.768,481
severity,negative,1.997,1476
sex,positive,1.678,311
shaking,negative,1.5,130
shambles,negative,1.693,334
shame,negative,1.968,1278
shamed,negative,1.489,123
shameful,negative,1.584,196
shape,positive,1.574,187
share,positive,2.067,2069
shared,positive,1.815,607
sharedfacts,positive,1.584,196
shareholders,negative,1.554,169
shares,positive,1.848,711
sharing,positive,1.884,848
sharp,negative,1.57,183
shedding,negative,1.528,149
sheep,negative,1.851,724
sheeple,negative,1.546,163
sheer,negative,1.625,239
shelter,positive,1.505,133
shield,positive,1.664,290
shielding,positive,1.67,298
shift,negative,1.832,657
shifts,negative,1.619,233
shingles,negative,1.672,302
shit,negative,2.233,4663
shits,negative,1.451,102
shitty,negative,1.672,302
shivering,negative,1.532,152
shivers,negative,1.56,174
shock,negative,1.652,274
shocked,negative,1.708,360
shocking,negative,1.825,635
shoot,positive,1.567,180
shop,positive,1.86,754
shopping,positive,1.95,1171
shops,positive,1.869,787
short,negative,2.085,2261
shortage,negative,1.854,733
shortages,negative,1.85,719
shorter,negative,1.609,222
shortly,negative,1.715,372
shot,positive,2.22,4377
shots,positive,2.15,3107
shouldn't,negative,0.5,0
shout,negative,1.754,451
shouting,negative,1.694,335
shove,negative,1.629,244
shows,ambiguous,2.182,3625
shut,negative,2.021,1656
shutdown,negative,1.503,132
shutdowns,negative,1.482,119
shutting,negative,1.686,323
sick,negative,2.274,5696
sickness,negative,1.714,370
side,negative,2.388,9889
sideeffect,negative,1.366,67
sideeffects,negative,1.546,163
sides,negative,1.783,519
sideways,negative,1.432,93
sigh,negative,1.515,140
sign,negative,2.099,2417
signal,positive,1.619,233
signals,positive,1.363,66
signatures,positive,1.56,174
signed,positive,1.794,548
significant,ambiguous,1.859,751
significantly,ambiguous,1.853,729
signing,positive,1.578,190
signs,positive,1.758,459
silence,negative,1.581,193
silent,negative,1.717,376
silly,negative,1.862,763
similar,ambiguous,2.064,2040
similarly,ambiguous,1.537,156
simple,positive,2.098,2411
simply,positive,2.072,2126
singing,positive,1.65,271
single,ambiguous,2.139,2938
sinister,negative,1.67,299
sinopharm,ambiguous,1.426,90
sinovac,ambiguous,1.559,173
sis,positive,1.491,124
sister,positive,1.933,1080
sisters,positive,1.585,197
situation,negative,2.103,2468
situations,negative,1.57,183
skeptical,negative,2.724,50918
skepticalmutant,negative,1.887,860
skepticalprune,negative,1.771,488
skills,positive,1.627,242
skip,negative,1.523,145
sleep,negative,1.959,1224
sleepers,negative,1.603,215
sleeping,negative,1.701,348
sleepy,negative,1.523,145
slept,negative,1.707,358
slight,positive,1.778,505
slightest,positive,1.502,131
slightly,positive,1.935,1088
slip,negative,1.477,116
slippery,negative,1.453,103
slope,negative,1.445,99
slow,ambiguous,1.925,1037
slowing,ambiguous,1.508,135
slowly,ambiguous,1.725,390
small,ambiguous,2.129,2810
smaller,ambiguous,1.687,325
smallpox,negative,1.877,821
smart,positive,1.803,572
smell,ambiguous,1.849,716
smile,positive,1.639,256
smiling,positive,1.759,462
smoke,negative,1.724,389
smokers,negative,1.545,162
smoking,negative,1.663,288
sneezing,negative,1.487,122
sniffle,negative,1.51,136
soars,negative,1.34,59
socalled,negative,1.57,183
social,positive,2.246,4959
socialise,positive,1.507,134
socialising,positive,1.625,240
socialist,negative,1.566,179
socially,positive,1.704,352
societal,positive,1.523,145
society,positive,2.09,2313
soft,positive,1.582,194
sold,negative,1.835,667
soldiers,positive,1.539,157
solid,positive,1.629,244
solidarity,positive,1.638,255
solihull,negative,1.47,112
solution,positive,1.98,1353
solutions,positive,1.709,361
solve,positive,1.647,267
song,positive,1.721,383
songs,positive,1.525,147
sons,positive,1.672,301
soon,positive,2.265,5446
sooner,positive,1.828,645
sore,negative,2.174,3484
sorry,negative,2.221,4391
sort,positive,2.033,1756
sorted,positive,1.744,428
sorting,positive,1.412,84
sorts,positive,1.687,324
soul,positive,1.745,431
souls,positive,1.486,121
source,ambiguous,1.979,1350
sources,ambiguous,1.782,517
spare,positive,1.697,341
spared,positive,1.443,98
special,positive,1.915,987
specialist,positive,1.569,182
specialists,positive,1.397,78
specific,positive,1.917,999
specifically,positive,1.798,557
spend,negative,1.951,1179
spending,negative,1.872,799
spent,negative,2.039,1811
spike,negative,2.048,1889
spikes,negative,1.553,168
spikevax,negative,1.527,148
spin,negative,1.609,221
spirit,positive,1.649,270
split,negative,1.625,239
sport,positive,1.756,455
sporting,positive,1.551,167
sports,positive,1.854,734
spouting,negative,1.66,284
spread,negative,2.334,7626
spreader,negative,1.627,242
spreaders,negative,1.515,140
spreading,negative,2.178,3562
spreads,negative,1.825,637
spring,positive,1.781,514
sputnik,ambiguous,1.588,200
squad,positive,1.908,956
squeeze,negative,1.412,84
stable,positive,1.578,190
staff,positive,2.366,8911
staffing,positive,1.675,306
stage,ambiguous,1.912,971
stages,ambiguous,1.548,164
stain,negative,1.56,174
stance,ambiguous,1.838,679
stand,negative,2.009,1561
standard,positive,1.825,636
standards,positive,1.665,291
standing,positive,1.755,452
stands,positive,1.704,353
star,positive,1.742,425
stars,positive,1.908,953
start,positive,2.278,5793
started,positive,2.173,3471
starting,positive,2.042,1830
starts,positive,1.881,835
statistic,positive,1.541,159
statistical,positive,1.514,139
statistically,positive,1.655,278
statistics,positive,1.875,813
stats,positive,2.061,2012
status,ambiguous,2.222,4422
staysafe,positive,1.514,139
steal,negative,1.585,197
stealing,negative,1.619,233
step,positive,1.951,1176
stepped,positive,1.482,119
steps,positive,1.743,426
sterilising,negative,1.51,136
steroids,negative,1.531,151
stick,negative,1.926,1043
sticker,negative,1.599,211
stocks,positive,1.696,339
stomach,negative,1.598,210
stone,negative,1.612,225
stoned,negative,0.927,7
stop,negative,2.485,15895
stopped,negative,2.031,1740
stopping,negative,1.93,1061
stops,negative,1.993,1443
store,positive,1.75,441
stored,positive,1.443,98
stores,positive,1.643,261
storm,negative,1.81,592
straight,ambiguous,1.937,1098
strain,negative,1.988,1409
strains,negative,1.806,581
strange,negative,1.923,1026
strangers,negative,1.515,140
strategies,negative,1.577,189
strategy,negative,1.962,1244
stream,ambiguous,1.756,454
streng,positive,0.642,1
strength,positive,1.657,280
strengthe,positive,1.457,105
strengthen,positive,1.559,173
stress,negative,1.8,562
stressed,negative,1.569,182
strict,negative,1.855,738
stricter,negative,1.586,198
strictly,negative,1.582,194
strike,negative,1.56,174
stroke,negative,1.754,449
